Продукт,Калорийность,Белки,Жиры,Углеводы
"Йогурт Нежный с Соком Лесных Ягод 1,2% [Campina]",85 кКал,"2,5 г","1,2 г",16 г
Йогурт Нежный с Соком Малины и Земляники [Campina],85 кКал,"2,5 г","1,2 г",16 г
Йогурт Нежный с Соком Персика [Campina],85 кКал,"2,5 г","1,2 г",16 г
"Йогурт Нежный с Соком Персика 0,1% [Campina]",75 кКал,"2,5 г","0,1 г",16 г
Йогурт Нежный с Ягодами Черники [Campina],100 кКал,"2,5 г","2,5 г",17 г
Йогурт Нежный Сливочный с Соком Абрикоса и Манго [Campina],120 кКал,"2,4 г",5 г,16 г
Йогурт Нежный Сливочный с Соком Клубники [Campina],120 кКал,"2,4 г",5 г,16 г
Йогурт Нежный Сливочный с Соком Персика [Campina],120 кКал,"2,4 г",5 г,16 г
Йогурт Нежный Ягодное Мороженое [Campina],85 кКал,"2,5 г","1,2 г",16 г
Йогурт Питьевой [Campina],64 кКал,"1,4 г","0,1 г","14,1 г"
Йогурт Питьевой Нежный с Соком Клубники [Campina],50 кКал,"1,5 г","0,1 г",11 г
Йогурт с Соком Клубники [Campina],60 кКал,"1,4 г","0,1 г",14 г
Йогурт с Соком Лесных Ягод [Campina],64 кКал,"1,4 г","0,1 г","14,1 г"
Йогурт Суперэкстра [Campina],146 кКал,"2,1 г",8 г,"16,4 г"
Молоко Питьевое Стерилизованное для Кофе 5% [Campina],73 кКал,"2,6 г",5 г,"4,5 г"
"Напиток Йогуртный ""Нежный"" [Campina]",60 кКал,"1,4 г","0,1 г",14 г
Нежный Груша в Карамели [Campina],85 кКал,"2,5 г","1,2 г",16 г
Нежный Йогурт [Campina],75 кКал,"2,5 г","0,1 г",16 г
Нежный Пудинг Ванильный [Campina],97 кКал,"1,9 г","2,4 г",17 г
Нежный Пудинг Шоколадный [Campina],100 кКал,"2,2 г","2,5 г",17 г
Нежный с Пюре Яблока и Абрикоса [Campina],82 кКал,"2,4 г","0,1 г","17,8 г"
Нежный с Соком Абрикоса и Манго [Campina],50 кКал,"1,5 г","0,1 г",11 г
Нежный с Соком Арбуза [Campina],50 кКал,"1,5 г","0,1 г",11 г
Нежный с Соком Вишни [Campina],85 кКал,"2,5 г","1,2 г",16 г
Нежный с Соком Граната и Малины [Campina],64 кКал,"1,4 г","0,1 г","14,2 г"
Нежный с Соком Клубники [Campina],85 кКал,"2,5 г","1,2 г",16 г
Нежный с Соком Лесных Ягод [Campina],50 кКал,"1,5 г","0,1 г",11 г
Нежный с Соком Малины и Земляники [Campina],50 кКал,"1,5 г","0,1 г",11 г
Нежный Сливочный с Соком Малины и Земляники [Campina],120 кКал,"2,4 г",5 г,16 г
Питьевой Йогурт Нежный [Campina],60 кКал,"1,4 г","0,1 г",14 г
"Продукт Йогуртный ""Нежный"" с Соком Клубники [Campina]",94 кКал,"2,5 г","1,2 г","18,1 г"
Продукт Йогуртный Нежный [Campina],95 кКал,"2,5 г","1,2 г",18 г
Продукт Йогуртный с Соком Лесных Ягод Нежный [Campina],85 кКал,"2,5 г","1,2 г",16 г
Пудинг Молочный Ванильный со Взбитыми Сливками [Campina],94 кКал,3 г,"1,2 г",18 г
Пудинг Молочный Шоколадный со Взбитыми Сливками [Campina],97 кКал,"3,1 г","1,3 г",18 г
Пудинг Нежный Карамельный [Campina],108 кКал,"2,9 г","2,3 г",19 г
Сливки 10% [Campina],120 кКал,"2,8 г",10 г,"4,4 г"
Сливки 10% [Campina],12 кКал,"0,3 г",1 г,"0,4 г"
Сливки 5% [Campina],73 кКал,"2,6 г",5 г,"4,5 г"
Сливки 8% [Campina],100 кКал,"2,6 г",8 г,"4,5 г"
Сливки для Кофе [Campina],120 кКал,"2,8 г",10 г,"4,4 г"
Сливки для Кофе 10% [Campina],12 кКал,"0,3 г",1 г,"0,4 г"
Сливки для Кофе Light 5% [Campina],73 кКал,"2,6 г",5 г,"4,5 г"
"Сливки для Кофе со Вкусом ""Корица"" [Campina]",100 кКал,"2,6 г",8 г,"4,5 г"
Сливки Питьевые Стерилизованные [Campina],12 кКал,"0,3 г",1 г,"0,5 г"
Сливки Порционные [Campina],12 кКал,"0,3 г",1 г,"0,5 г"
Шоколадный Пудинг [Campina],100 кКал,"2,2 г","2,5 г",17 г
[
    {
        "Title": "Взбитый Крем [Campina]",
        "Calories": "232 кКал",
        "Proteins": "2,1 г",
        "Fats": "20 г",
        "Urglevodi": "11 г"
    },
    {
        "Title": "Взбитый Сливочный Крем [Campina]",
        "Calories": "242 кКал",
        "Proteins": "2,5 г",
        "Fats": "20 г",
        "Urglevodi": "12 г"
    },
    {
        "Title": "Йогурт [Campina]",
        "Calories": "85 кКал",
        "Proteins": "2,5 г",
        "Fats": "1,2 г",
        "Urglevodi": "16 г"
    },
    {
        "Title": "Йогурт Натуральный [Campina]",
        "Calories": "70,1 кКал",
        "Proteins": "3,5 г",
        "Fats": "2,9 г",
        "Urglevodi": "7,5 г"
    },
    {
        "Title": "Йогурт Нежный Крем-Карамель [Campina]",
        "Calories": "85 кКал",
        "Proteins": "2,5 г",
        "Fats": "1,2 г",
        "Urglevodi": "16 г"
    },
    {
        "Title": "Йогурт Нежный Латте Макиато [Campina]",
        "Calories": "95 кКал",
        "Proteins": "2,5 г",
        "Fats": "1,2 г",
        "Urglevodi": "18 г"
    },
    {
        "Title": "Йогурт Нежный Лёгкий с Соком Клубники [Campina]",
        "Calories": "75 кКал",
        "Proteins": "2,5 г",
        "Fats": "0,1 г",
        "Urglevodi": "16 г"
    },
    {
        "Title": "Йогурт Нежный Легкий с Соком Лесных Ягод [Campina]",
        "Calories": "85 кКал",
        "Proteins": "2,5 г",
        "Fats": "0,1 г",
        "Urglevodi": "18 г"
    },
    {
        "Title": "Йогурт Нежный Легкий с Соком Персика [Campina]",
        "Calories": "75 кКал",
        "Proteins": "2,5 г",
        "Fats": "0,1 г",
        "Urglevodi": "16 г"
    },
    {
        "Title": "Йогурт Нежный Натуральный [Campina]",
        "Calories": "70 кКал",
        "Proteins": "3,5 г",
        "Fats": "2,9 г",
        "Urglevodi": "7,5 г"
    },
    {
        "Title": "Йогурт Нежный с Кусочками Персика и Маракуйи [Campina]",
        "Calories": "100 кКал",
        "Proteins": "2,5 г",
        "Fats": "2,5 г",
        "Urglevodi": "17 г"
    },
    {
        "Title": "Йогурт Нежный с Пюре Клубники [Campina]",
        "Calories": "82 кКал",
        "Proteins": "2,4 г",
        "Fats": "0,1 г",
        "Urglevodi": "17,8 г"
    },
    {
        "Title": "Йогурт Нежный с Пюре Клубники и Банана [Campina]",
        "Calories": "82 кКал",
        "Proteins": "2,4 г",
        "Fats": "0,1 г",
        "Urglevodi": "17,8 г"
    },
    {
        "Title": "Йогурт Нежный с Пюре Яблока и Абрикоса [Campina]",
        "Calories": "82 кКал",
        "Proteins": "2,4 г",
        "Fats": "0,1 г",
        "Urglevodi": "17,8 г"
    },
    {
        "Title": "Йогурт Нежный с Соком Абрикоса и Манго [Campina]",
        "Calories": "85 кКал",
        "Proteins": "2,5 г",
        "Fats": "1,2 г",
        "Urglevodi": "16 г"
    },
    {
        "Title": "Йогурт Нежный с Соком Абрикоса и Манго 1,2% [Campina]",
        "Calories": "85 кКал",
        "Proteins": "2,5 г",
        "Fats": "1,2 г",
        "Urglevodi": "16 г"
    },
    {
        "Title": "Йогурт Нежный с Соком Арбуза [Campina]",
        "Calories": "64 кКал",
        "Proteins": "1,4 г",
        "Fats": "0,1 г",
        "Urglevodi": "14 г"
    },
    {
        "Title": "Йогурт Нежный с Соком Банана и Клубники [Campina]",
        "Calories": "85 кКал",
        "Proteins": "2,5 г",
        "Fats": "1,2 г",
        "Urglevodi": "16 г"
    },
    {
        "Title": "Йогурт Нежный с Соком Вишни [Campina]",
        "Calories": "50 кКал",
        "Proteins": "1,5 г",
        "Fats": "0,1 г",
        "Urglevodi": "11 г"
    },
    {
        "Title": "Йогурт Нежный с Соком Вишни 1,2% [Campina]",
        "Calories": "85 кКал",
        "Proteins": "2,5 г",
        "Fats": "1,2 г",
        "Urglevodi": "16 г"
    },
    {
        "Title": "Йогурт Нежный с Соком Граната и Малины [Campina]",
        "Calories": "50 кКал",
        "Proteins": "1,5 г",
        "Fats": "0,1 г",
        "Urglevodi": "11 г"
    },
    {
        "Title": "Йогурт Нежный с Соком Клубники 0,1% [Campina]",
        "Calories": "75 кКал",
        "Proteins": "2,5 г",
        "Fats": "0,1 г",
        "Urglevodi": "16 г"
    },
    {
        "Title": "Йогурт Нежный с Соком Лесных Ягод 0,1% [Campina]",
        "Calories": "75 кКал",
        "Proteins": "2,5 г",
        "Fats": "0,1 г",
        "Urglevodi": "16 г"
    },
    {
        "Title": "Йогурт Нежный с Соком Лесных Ягод 1,2% [Campina]",
        "Calories": "85 кКал",
        "Proteins": "2,5 г",
        "Fats": "1,2 г",
        "Urglevodi": "16 г"
    },
    {
        "Title": "Йогурт Нежный с Соком Малины и Земляники [Campina]",
        "Calories": "85 кКал",
        "Proteins": "2,5 г",
        "Fats": "1,2 г",
        "Urglevodi": "16 г"
    },
    {
        "Title": "Йогурт Нежный с Соком Персика [Campina]",
        "Calories": "85 кКал",
        "Proteins": "2,5 г",
        "Fats": "1,2 г",
        "Urglevodi": "16 г"
    },
    {
        "Title": "Йогурт Нежный с Соком Персика 0,1% [Campina]",
        "Calories": "75 кКал",
        "Proteins": "2,5 г",
        "Fats": "0,1 г",
        "Urglevodi": "16 г"
    },
    {
        "Title": "Йогурт Нежный с Ягодами Черники [Campina]",
        "Calories": "100 кКал",
        "Proteins": "2,5 г",
        "Fats": "2,5 г",
        "Urglevodi": "17 г"
    },
    {
        "Title": "Йогурт Нежный Сливочный с Соком Абрикоса и Манго [Campina]",
        "Calories": "120 кКал",
        "Proteins": "2,4 г",
        "Fats": "5 г",
        "Urglevodi": "16 г"
    },
    {
        "Title": "Йогурт Нежный Сливочный с Соком Клубники [Campina]",
        "Calories": "120 кКал",
        "Proteins": "2,4 г",
        "Fats": "5 г",
        "Urglevodi": "16 г"
    },
    {
        "Title": "Йогурт Нежный Сливочный с Соком Персика [Campina]",
        "Calories": "120 кКал",
        "Proteins": "2,4 г",
        "Fats": "5 г",
        "Urglevodi": "16 г"
    },
    {
        "Title": "Йогурт Нежный Ягодное Мороженое [Campina]",
        "Calories": "85 кКал",
        "Proteins": "2,5 г",
        "Fats": "1,2 г",
        "Urglevodi": "16 г"
    },
    {
        "Title": "Йогурт Питьевой [Campina]",
        "Calories": "64 кКал",
        "Proteins": "1,4 г",
        "Fats": "0,1 г",
        "Urglevodi": "14,1 г"
    },
    {
        "Title": "Йогурт Питьевой Нежный с Соком Клубники [Campina]",
        "Calories": "50 кКал",
        "Proteins": "1,5 г",
        "Fats": "0,1 г",
        "Urglevodi": "11 г"
    },
    {
        "Title": "Йогурт с Соком Клубники [Campina]",
        "Calories": "60 кКал",
        "Proteins": "1,4 г",
        "Fats": "0,1 г",
        "Urglevodi": "14 г"
    },
    {
        "Title": "Йогурт с Соком Лесных Ягод [Campina]",
        "Calories": "64 кКал",
        "Proteins": "1,4 г",
        "Fats": "0,1 г",
        "Urglevodi": "14,1 г"
    },
    {
        "Title": "Йогурт Суперэкстра [Campina]",
        "Calories": "146 кКал",
        "Proteins": "2,1 г",
        "Fats": "8 г",
        "Urglevodi": "16,4 г"
    },
    {
        "Title": "Молоко Питьевое Стерилизованное для Кофе 5% [Campina]",
        "Calories": "73 кКал",
        "Proteins": "2,6 г",
        "Fats": "5 г",
        "Urglevodi": "4,5 г"
    },
    {
        "Title": "Напиток Йогуртный \"Нежный\" [Campina]",
        "Calories": "60 кКал",
        "Proteins": "1,4 г",
        "Fats": "0,1 г",
        "Urglevodi": "14 г"
    },
    {
        "Title": "Нежный Груша в Карамели [Campina]",
        "Calories": "85 кКал",
        "Proteins": "2,5 г",
        "Fats": "1,2 г",
        "Urglevodi": "16 г"
    },
    {
        "Title": "Нежный Йогурт [Campina]",
        "Calories": "75 кКал",
        "Proteins": "2,5 г",
        "Fats": "0,1 г",
        "Urglevodi": "16 г"
    },
    {
        "Title": "Нежный Пудинг Ванильный [Campina]",
        "Calories": "97 кКал",
        "Proteins": "1,9 г",
        "Fats": "2,4 г",
        "Urglevodi": "17 г"
    },
    {
        "Title": "Нежный Пудинг Шоколадный [Campina]",
        "Calories": "100 кКал",
        "Proteins": "2,2 г",
        "Fats": "2,5 г",
        "Urglevodi": "17 г"
    },
    {
        "Title": "Нежный с Пюре Яблока и Абрикоса [Campina]",
        "Calories": "82 кКал",
        "Proteins": "2,4 г",
        "Fats": "0,1 г",
        "Urglevodi": "17,8 г"
    },
    {
        "Title": "Нежный с Соком Абрикоса и Манго [Campina]",
        "Calories": "50 кКал",
        "Proteins": "1,5 г",
        "Fats": "0,1 г",
        "Urglevodi": "11 г"
    },
    {
        "Title": "Нежный с Соком Арбуза [Campina]",
        "Calories": "50 кКал",
        "Proteins": "1,5 г",
        "Fats": "0,1 г",
        "Urglevodi": "11 г"
    },
    {
        "Title": "Нежный с Соком Вишни [Campina]",
        "Calories": "85 кКал",
        "Proteins": "2,5 г",
        "Fats": "1,2 г",
        "Urglevodi": "16 г"
    },
    {
        "Title": "Нежный с Соком Граната и Малины [Campina]",
        "Calories": "64 кКал",
        "Proteins": "1,4 г",
        "Fats": "0,1 г",
        "Urglevodi": "14,2 г"
    },
    {
        "Title": "Нежный с Соком Клубники [Campina]",
        "Calories": "85 кКал",
        "Proteins": "2,5 г",
        "Fats": "1,2 г",
        "Urglevodi": "16 г"
    },
    {
        "Title": "Нежный с Соком Лесных Ягод [Campina]",
        "Calories": "50 кКал",
        "Proteins": "1,5 г",
        "Fats": "0,1 г",
        "Urglevodi": "11 г"
    },
    {
        "Title": "Нежный с Соком Малины и Земляники [Campina]",
        "Calories": "50 кКал",
        "Proteins": "1,5 г",
        "Fats": "0,1 г",
        "Urglevodi": "11 г"
    },
    {
        "Title": "Нежный Сливочный с Соком Малины и Земляники [Campina]",
        "Calories": "120 кКал",
        "Proteins": "2,4 г",
        "Fats": "5 г",
        "Urglevodi": "16 г"
    },
    {
        "Title": "Питьевой Йогурт Нежный [Campina]",
        "Calories": "60 кКал",
        "Proteins": "1,4 г",
        "Fats": "0,1 г",
        "Urglevodi": "14 г"
    },
    {
        "Title": "Продукт Йогуртный \"Нежный\" с Соком Клубники [Campina]",
        "Calories": "94 кКал",
        "Proteins": "2,5 г",
        "Fats": "1,2 г",
        "Urglevodi": "18,1 г"
    },
    {
        "Title": "Продукт Йогуртный Нежный [Campina]",
        "Calories": "95 кКал",
        "Proteins": "2,5 г",
        "Fats": "1,2 г",
        "Urglevodi": "18 г"
    },
    {
        "Title": "Продукт Йогуртный с Соком Лесных Ягод Нежный [Campina]",
        "Calories": "85 кКал",
        "Proteins": "2,5 г",
        "Fats": "1,2 г",
        "Urglevodi": "16 г"
    },
    {
        "Title": "Пудинг Молочный Ванильный со Взбитыми Сливками [Campina]",
        "Calories": "94 кКал",
        "Proteins": "3 г",
        "Fats": "1,2 г",
        "Urglevodi": "18 г"
    },
    {
        "Title": "Пудинг Молочный Шоколадный со Взбитыми Сливками [Campina]",
        "Calories": "97 кКал",
        "Proteins": "3,1 г",
        "Fats": "1,3 г",
        "Urglevodi": "18 г"
    },
    {
        "Title": "Пудинг Нежный Карамельный [Campina]",
        "Calories": "108 кКал",
        "Proteins": "2,9 г",
        "Fats": "2,3 г",
        "Urglevodi": "19 г"
    },
    {
        "Title": "Сливки 10% [Campina]",
        "Calories": "120 кКал",
        "Proteins": "2,8 г",
        "Fats": "10 г",
        "Urglevodi": "4,4 г"
    },
    {
        "Title": "Сливки 10% [Campina]",
        "Calories": "12 кКал",
        "Proteins": "0,3 г",
        "Fats": "1 г",
        "Urglevodi": "0,4 г"
    },
    {
        "Title": "Сливки 5% [Campina]",
        "Calories": "73 кКал",
        "Proteins": "2,6 г",
        "Fats": "5 г",
        "Urglevodi": "4,5 г"
    },
    {
        "Title": "Сливки 8% [Campina]",
        "Calories": "100 кКал",
        "Proteins": "2,6 г",
        "Fats": "8 г",
        "Urglevodi": "4,5 г"
    },
    {
        "Title": "Сливки для Кофе [Campina]",
        "Calories": "120 кКал",
        "Proteins": "2,8 г",
        "Fats": "10 г",
        "Urglevodi": "4,4 г"
    },
    {
        "Title": "Сливки для Кофе 10% [Campina]",
        "Calories": "12 кКал",
        "Proteins": "0,3 г",
        "Fats": "1 г",
        "Urglevodi": "0,4 г"
    },
    {
        "Title": "Сливки для Кофе Light 5% [Campina]",
        "Calories": "73 кКал",
        "Proteins": "2,6 г",
        "Fats": "5 г",
        "Urglevodi": "4,5 г"
    },
    {
        "Title": "Сливки для Кофе со Вкусом \"Корица\" [Campina]",
        "Calories": "100 кКал",
        "Proteins": "2,6 г",
        "Fats": "8 г",
        "Urglevodi": "4,5 г"
    },
    {
        "Title": "Сливки Питьевые Стерилизованные [Campina]",
        "Calories": "12 кКал",
        "Proteins": "0,3 г",
        "Fats": "1 г",
        "Urglevodi": "0,5 г"
    },
    {
        "Title": "Сливки Порционные [Campina]",
        "Calories": "12 кКал",
        "Proteins": "0,3 г",
        "Fats": "1 г",
        "Urglevodi": "0,5 г"
    },
    {
        "Title": "Шоколадный Пудинг [Campina]",
        "Calories": "100 кКал",
        "Proteins": "2,2 г",
        "Fats": "2,5 г",
        "Urglevodi": "17 г"
    }
]
