Продукт,Калорийность,Белки,Жиры,Углеводы 
"Томатное пюре, консервированное, с солью",38 кКал,"1,65 г","0,21 г","7,08 г"
Томатное пюре. Консервы,66 кКал,"3,6 г","0,21 г","11,8 г"
Томатный порошок,302 кКал,"12,91 г","0,44 г","58,18 г"
"Томатный соус из отборных томатов, консервированный",32 кКал,"1,32 г","0,39 г","5,69 г"
"Томатный соус по-испански, консервированный",33 кКал,"1,44 г","0,27 г","5,84 г"
"Томатный соус с грибами, консервированный",35 кКал,"1,45 г","0,13 г","6,93 г"
"Томатный соус с зеленью и сыром, консервированный",59 кКал,"2,13 г","1,93 г","8,04 г"
"Томатный соус с луком, зеленым перцем и сельдерем, консервированный",41 кКал,"0,94 г","0,74 г","7,37 г"
"Томатный соус с луком, консервированный",42 кКал,"1,56 г","0,19 г","8,14 г"
"Томатный соус, без добавления соли",24 кКал,"1,2 г","0,3 г","3,81 г"
"Томатный соус, консервированный",24 кКал,"1,2 г","0,3 г","3,81 г"
Топинамбур,61 кКал,"2,1 г","0,1 г","12,8 г"
"Топинамбур, сырой",73 кКал,2 г,"0,01 г","15,84 г"
"Турнепс с зеленью, замороженный, вареный, без соли",35 кКал,"2,99 г","0,38 г","1,75 г"
"Турнепс с зеленью, замороженный, вареный, с солью",34 кКал,"2,99 г","0,38 г","1,64 г"
"Турнепс с зеленью, замороженный, неприготовленный",21 кКал,"2,46 г","0,19 г","0,99 г"
"Турнепс, вареный, без соли",22 кКал,"0,71 г","0,08 г","3,06 г"
"Турнепс, вареный, с солью",22 кКал,"0,71 г","0,08 г","3,06 г"
"Турнепс, замороженный, вареный, без соли",23 кКал,"1,53 г","0,24 г","2,35 г"
"Турнепс, замороженный, вареный, с солью",21 кКал,"1,53 г","0,24 г","1,73 г"
"Турнепс, замороженный, неприготовленный",16 кКал,"1,04 г","0,16 г","1,14 г"
"Турнепс, зелень, вареная, без соли",20 кКал,"1,14 г","0,23 г","0,86 г"
"Турнепс, зелень, вареная, с солью",20 кКал,"1,14 г","0,23 г","0,86 г"
"Турнепс, зелень, замороженная, вареная, без соли",29 кКал,"3,35 г","0,42 г","1,58 г"
"Турнепс, зелень, замороженная, вареная, с солью",29 кКал,"3,35 г","0,42 г","1,58 г"
"Турнепс, зелень, замороженная, неприготовленная",22 кКал,"2,47 г","0,31 г","1,17 г"
"Турнепс, зелень, консервированный",14 кКал,"1,36 г","0,3 г","0,72 г"
"Турнепс, зелень, консервированный без добавления соли",19 кКал,"1,36 г","0,3 г","1,51 г"
"Турнепс, зелень, сырая",32 кКал,"1,5 г","0,3 г","3,93 г"
"Турнепс, репа, прерия, вареная, (индейцы северных великих равнин)",129 кКал,"1,64 г","0,32 г","22,79 г"
"Турнепс, репа, прерия, сырая, (индейцы северных великих равнин)",156 кКал,"2,62 г","0,36 г","27,67 г"
"Турнепс, сырой",28 кКал,"0,9 г","0,1 г","4,63 г"
Тыква,26 кКал,1 г,"0,1 г",6 г
Тыква,22 кКал,1 г,"0,1 г","4,4 г"
"Тыква вареная, без соли",20 кКал,"0,72 г","0,07 г","3,8 г"
"Тыква вареная, с солью",18 кКал,"0,72 г","0,07 г","3,21 г"
Тыква голубая  (хаббард),40 кКал,2 г,"0,5 г","4,8 г"
"Тыква голубая (хаббард), печеная без соли",50 кКал,"2,48 г","0,62 г","5,91 г"
"Тыква голубая (хаббард), печеная с солью",50 кКал,"2,48 г","0,62 г","5,91 г"
"Тыква голубая (хаббард), пюре, без соли",30 кКал,"1,48 г","0,37 г","3,56 г"
"Тыква голубая (хаббард), пюре, с солью",30 кКал,"1,48 г","0,37 г","3,56 г"
"Тыква горлянка (бутылочная тыква, кабачок вьетнамский)",14 кКал,"0,62 г","0,02 г","2,89 г"
"Тыква горлянка (бутылочная тыква, кабачок вьетнамский), вареная, без соли",15 кКал,"0,6 г","0,02 г","2,49 г"
"Тыква горлянка (бутылочная тыква, кабачок вьетнамский), вареная, с солью",13 кКал,"0,6 г","0,02 г","1,9 г"
"Тыква горлянка, сушеные стружки (Kanpyo)",258 кКал,"8,58 г","0,56 г","55,23 г"
Тыква жареная по 2-58,86 кКал,"1,7 г","5,7 г","6,9 г"
Тыква желудевая,40 кКал,"0,8 г","0,1 г","8,92 г"
"Тыква желудевая, печеная без соли",56 кКал,"1,12 г","0,14 г","10,18 г"
"Тыква желудевая, печеная с солью",56 кКал,"1,12 г","0,14 г","10,18 г"
"Тыква желудевая, пюре, без соли",34 кКал,"0,67 г","0,08 г","6,19 г"
"Тыква желудевая, пюре, с солью",34 кКал,"0,67 г","0,08 г","6,19 г"
"Тыква крупноплодная, все сорта",34 кКал,"0,95 г","0,13 г","7,09 г"
"Тыква крупноплодная, все сорта, вареная, с солью",37 кКал,"0,89 г","0,35 г","6,05 г"
"Тыква крупноплодная, все сорта, печеная без соли",37 кКал,"0,89 г","0,35 г","6,05 г"
Тыква маринованная по 1-88,42 кКал,"0,6 г","0,1 г","8,9 г"
Тыква мускатная (грушевидная),45 кКал,1 г,"0,1 г","9,69 г"
"Тыква мускатная (грушевидная), замороженная, вареная, c солью",39 кКал,"1,23 г","0,07 г","10,04 г"
"Тыква мускатная (грушевидная), замороженная, вареная, без соли",39 кКал,"1,23 г","0,07 г","10,05 г"
"Тыква мускатная (грушевидная), замороженная, неприготовленная",57 кКал,"1,76 г","0,1 г","13,11 г"
"Тыква мускатная (грушевидная), запеченная без соли",40 кКал,"0,9 г","0,09 г","7,29 г"
"Тыква мускатная (грушевидная), запеченная с солью",40 кКал,"0,9 г","0,09 г","7,29 г"
Тыква отварная по 1-210,26 кКал,"1,2 г","0,1 г","4,9 г"
Тыква припущенная по 1-216,40 кКал,"1,2 г","1,7 г","4,8 г"
Тыква спагетти (макаронный кабачок),31 кКал,"0,64 г","0,57 г","5,41 г"
"Тыква спагетти (макаронный кабачок), вареная или печеная",27 кКал,"0,66 г","0,26 г","5,06 г"
"Тыква спагетти (макаронный кабачок), вареная или печеная, без соли",27 кКал,"0,66 г","0,26 г","5,06 г"
"Тыква, консервированная,  без соли",34 кКал,"1,1 г","0,28 г","5,19 г"
"Тыква, консервированная,  с солью",34 кКал,"1,1 г","0,28 г","5,19 г"
"Тыква, листья, вареные, без соли",21 кКал,"2,72 г","0,22 г","0,69 г"
"Тыква, листья, вареные, с солью",21 кКал,"2,72 г","0,22 г","0,69 г"
Тыквенное пюре по 1-212,88 кКал,"1,7 г","6,2 г","6,3 г"
"Тыквенные листья, сырые",19 кКал,"3,15 г","0,4 г","2,33 г"
Тыквенный пуддинг по 1-254,92 кКал,3 г,"3,2 г","12,3 г"
Укроп,40 кКал,"2,5 г","0,5 г","6,3 г"
"Укроп, свежий",43 кКал,"3,46 г","1,12 г","4,92 г"
"Фенхель (луковица), сырой",31 кКал,"1,24 г","0,2 г","4,2 г"
Физалис овощной,32 кКал,"0,96 г","1,02 г","3,94 г"
"Хашбраун из картофеля, домашнего приготовления",265 кКал,3 г,"12,52 г","31,91 г"
"Хашбраун из картофеля, замороженный, без добавок, неприготовленный",82 кКал,"2,06 г","0,62 г","16,32 г"
"Хашбраун из картофеля, замороженный, без добавок, приготовленный с масло канолы",219 кКал,"2,65 г","11,59 г","25,31 г"
"Хашбраун из картофеля, замороженный, с масляным соусом, неприготовленный",135 кКал,"1,87 г","6,66 г","15,38 г"
"Хашбраун из картофеля, замороженный, с масляным соусом, приготовленный",178 кКал,"2,46 г","8,79 г","20,33 г"
"Хикама (ямсфрут, мексиканская репа)",38 кКал,"0,72 г","0,09 г","3,92 г"
"Хикама (ямсфрут, мексиканская репа) вареный с солью",36 кКал,"0,72 г","0,09 г","8,23 г"
"Хикама (ямсфрут, мексиканская репа) вареный, без соли",38 кКал,"0,72 г","0,09 г","8,82 г"
"Хризантема увенчанная, вареная, без соли",20 кКал,"1,64 г","0,09 г","2,01 г"
"Хризантема увенчанная, вареная, с солью",20 кКал,"1,64 г","0,09 г","2,01 г"
"Хризантема увенчанная, сырая",24 кКал,"3,36 г","0,56 г","0,02 г"
"Хризантема, листья, сырые",24 кКал,"3,36 г","0,56 г","0,01 г"
Цветная капуста,25 кКал,"1,92 г","0,28 г","2,97 г"
Цветная капуста,30 кКал,"2,5 г","0,3 г","4,2 г"
Цветная капуста жареная по 1-238,47 кКал,"1,7 г","3,1 г",3 г
Цветная капуста отварная по 1-210,22 кКал,"1,7 г","0,2 г","3,4 г"
"Цветная капуста, вареная, без соли",23 кКал,"1,84 г","0,45 г","1,81 г"
"Цветная капуста, вареная, с солью",23 кКал,"1,84 г","0,45 г","1,81 г"
"Цветная капуста, замороженная, вареная, без соли",19 кКал,"1,61 г","0,22 г","1,05 г"
"Цветная капуста, замороженная, вареная, с солью",17 кКал,"1,61 г","0,22 г","0,46 г"
"Цветная капуста, замороженная, неприготовленная",24 кКал,"2,01 г","0,27 г","2,38 г"
"Цветная капуста, зеленая, приготовленная без добавления соли",32 кКал,"3,04 г","0,31 г","2,98 г"
"Цветная капуста, зеленая, приготовленная с солью",32 кКал,"3,04 г","0,31 г","2,98 г"
"Цветная капуста, зеленая, сырая",31 кКал,"2,95 г","0,3 г","2,89 г"
"Цветы тыквы, вареные, без соли",15 кКал,"1,09 г","0,08 г","2,4 г"
"Цветы тыквы, вареные, с солью",15 кКал,"1,09 г","0,08 г","2,28 г"
"Цветы тыквы, сырые",15 кКал,"1,03 г","0,07 г","3,28 г"
Цикорий бельгийский салатный (витлуф),17 кКал,"0,9 г","0,1 г","0,9 г"
Цикорий салатный (эндивий),17 кКал,"1,25 г","0,2 г","0,25 г"
Цукини с кожурой,17 кКал,"1,21 г","0,32 г","2,11 г"
"Цукини с кожурой по-итальянски, консервированные",29 кКал,"1,03 г","0,11 г","6,85 г"
"Цукини с кожурой, вареные, без соли",15 кКал,"1,14 г","0,36 г","1,69 г"
"Цукини с кожурой, вареные, с солью",15 кКал,"1,14 г","0,36 г","1,69 г"
"Цукини с кожурой, замороженные, вареные, без соли",17 кКал,"1,15 г","0,13 г","2,26 г"
"Цукини с кожурой, замороженные, вареные, с солью",14 кКал,"1,15 г","0,13 г","1,67 г"
"Цукини с кожурой, замороженные, неприготовленные",17 кКал,"1,16 г","0,13 г","2,28 г"
"Цукини, молодые",21 кКал,"2,71 г","0,4 г","2,01 г"
Чайот (мексиканский огурец),19 кКал,"0,82 г","0,13 г","2,81 г"
"Чайот (мексиканский огурец) вареный, с солью",22 кКал,"0,62 г","0,48 г","1,7 г"
"Чайот (мексиканский огурец), вареный, без соли",24 кКал,"0,62 г","0,48 г","2,29 г"
Черемша,"34,9 кКал","2,4 г","0,1 г","6,1 г"
Чеснок,149 кКал,"6,5 г","0,5 г","29,9 г"
"Чеснок, зелень",46 кКал,"6,5 г","0,131 г","5,2 г"
"Чеснок, сырой",149 кКал,"6,36 г","0,5 г","30,96 г"
Шницель из капусты по 1-236,118 кКал,"3,4 г","6,4 г","11,6 г"
Шпинат,23 кКал,"2,9 г","0,3 г",2 г
Шпинат-пюре. Консервы,16 кКал,2 г,"0,1 г",2 г
"Шпинат, вареный, без соли",23 кКал,"2,97 г","0,26 г","1,35 г"
"Шпинат, вареный, с солью",23 кКал,"2,97 г","0,26 г","1,35 г"
"Шпинат, зелень, порезанный, замороженный,  вареный, с солью",34 кКал,"4,01 г","0,87 г","1,1 г"
"Шпинат, консервированный, без добавления соли",19 кКал,"2,11 г","0,37 г","0,72 г"
"Шпинат, консервированный, стандартная упаковка",19 кКал,"2,11 г","0,37 г","1,32 г"
"Шпинат, консервированный, сухой продукт без маринада",23 кКал,"2,81 г","0,5 г",1 г
"Шпинат, порезанная зелень, замороженная, вареная, без соли",34 кКал,"4,01 г","0,87 г","1,1 г"
"Шпинат, порезанная зелень, замороженная, неприготовленная",29 кКал,"3,63 г","0,57 г","1,31 г"
"Шпинат, сырой",23 кКал,"2,86 г","0,39 г","1,43 г"
Шпинатное суфле,172 кКал,"7,89 г","12,95 г","5,2 г"
Щавель,22 кКал,"1,5 г","0,3 г","2,9 г"
"Щавель, вареный, без соли",20 кКал,"1,83 г","0,64 г","0,33 г"
"Щавель, вареный, с солью",20 кКал,"1,83 г","0,64 г","2,93 г"
"Щавель, сырой",22 кКал,2 г,"0,7 г","0,3 г"
"Эксалоп из картофеля со сливочным маслом, домашнего приготовления",88 кКал,"2,87 г","3,68 г","8,88 г"
"Эксалоп картофельный с  маргарином, домашнего приготовления",88 кКал,"2,87 г","3,68 г","8,88 г"
"Эксалоп картофельный, сухая смесь, неприготовленный",358 кКал,"7,77 г","4,59 г","65,33 г"
"Эксалоп картофельный, сухая смесь, приготовленный с добавлением воды, молока и масла",93 кКал,"2,12 г","4,3 г","11,67 г"
"Ямс горный гавайский, приготовленный на пару, без соли",82 кКал,"1,73 г","0,08 г",20 г
"Ямс горный гавайский, приготовленный на пару, с солью",82 кКал,"1,73 г","0,08 г","19,99 г"
"Ямс горный гавайский, сырой",67 кКал,"1,34 г","0,1 г","13,8 г"
"Ямс, вареный или печеный, без соли",116 кКал,"1,49 г","0,14 г","23,58 г"
"Ямс, вареный или печеный, с солью",114 кКал,"1,49 г","0,14 г","23,09 г"
"Ямс, сырой",118 кКал,"1,53 г","0,17 г","23,78 г"
[
    {
        "Title": "Авокадо",
        "Calories": "160 кКал",
        "Proteins": "2 г",
        "Fats": "14,66 г",
        "Urglevodi": "1,83 г"
    },
    {
        "Title": "Авокадо, Калифорнийские, сырые",
        "Calories": "167 кКал",
        "Proteins": "1,96 г",
        "Fats": "15,41 г",
        "Urglevodi": "1,84 г"
    },
    {
        "Title": "Авокадо, Флоридские, сырые",
        "Calories": "120 кКал",
        "Proteins": "2,23 г",
        "Fats": "10,06 г",
        "Urglevodi": "2,22 г"
    },
    {
        "Title": "Агава приготовленная",
        "Calories": "135 кКал",
        "Proteins": "0,99 г",
        "Fats": "0,29 г",
        "Urglevodi": "21,4 г"
    },
    {
        "Title": "Агава сушеная",
        "Calories": "341 кКал",
        "Proteins": "1,71 г",
        "Fats": "0,69 г",
        "Urglevodi": "66,38 г"
    },
    {
        "Title": "Агава сырая",
        "Calories": "68 кКал",
        "Proteins": "0,52 г",
        "Fats": "0,15 г",
        "Urglevodi": "9,63 г"
    },
    {
        "Title": "Айсберг (салат кочанный)",
        "Calories": "14 кКал",
        "Proteins": "0,9 г",
        "Fats": "0,14 г",
        "Urglevodi": "1,77 г"
    },
    {
        "Title": "Амарант листья, вареные, без соли",
        "Calories": "21 кКал",
        "Proteins": "2,11 г",
        "Fats": "0,18 г",
        "Urglevodi": "4,11 г"
    },
    {
        "Title": "Амарант листья, сырые",
        "Calories": "23 кКал",
        "Proteins": "2,46 г",
        "Fats": "0,33 г",
        "Urglevodi": "4,02 г"
    },
    {
        "Title": "Амарант, листья, вареные, с солью",
        "Calories": "21 кКал",
        "Proteins": "2,11 г",
        "Fats": "0,18 г",
        "Urglevodi": "4,11 г"
    },
    {
        "Title": "Артишок",
        "Calories": "47 кКал",
        "Proteins": "3,27 г",
        "Fats": "0,15 г",
        "Urglevodi": "5,11 г"
    },
    {
        "Title": "Артишок вареный с солью",
        "Calories": "51 кКал",
        "Proteins": "2,89 г",
        "Fats": "0,34 г",
        "Urglevodi": "5,69 г"
    },
    {
        "Title": "Артишок вареный, без соли",
        "Calories": "53 кКал",
        "Proteins": "2,89 г",
        "Fats": "0,34 г",
        "Urglevodi": "6,25 г"
    },
    {
        "Title": "Артишок вареный, замороженные, без соли",
        "Calories": "45 кКал",
        "Proteins": "3,11 г",
        "Fats": "0,5 г",
        "Urglevodi": "4,58 г"
    },
    {
        "Title": "Артишок замороженные, вареные, с солью",
        "Calories": "45 кКал",
        "Proteins": "3,11 г",
        "Fats": "0,5 г",
        "Urglevodi": "4,58 г"
    },
    {
        "Title": "Артишок замороженный неприготовленный",
        "Calories": "38 кКал",
        "Proteins": "2,63 г",
        "Fats": "0,43 г",
        "Urglevodi": "3,85 г"
    },
    {
        "Title": "Артишок испанский, вареный, без соли",
        "Calories": "22 кКал",
        "Proteins": "0,76 г",
        "Fats": "0,11 г",
        "Urglevodi": "3,63 г"
    },
    {
        "Title": "Артишок испанский, вареный, с солью",
        "Calories": "20 кКал",
        "Proteins": "0,76 г",
        "Fats": "0,11 г",
        "Urglevodi": "3,04 г"
    },
    {
        "Title": "Артишок испанский, сырой",
        "Calories": "17 кКал",
        "Proteins": "0,7 г",
        "Fats": "0,1 г",
        "Urglevodi": "2,47 г"
    },
    {
        "Title": "Аурикулярия густоволосистая, сушеная",
        "Calories": "284 кКал",
        "Proteins": "9,25 г",
        "Fats": "0,73 г",
        "Urglevodi": "2,91 г"
    },
    {
        "Title": "Аурикулярия уховидная, сушеная",
        "Calories": "298 кКал",
        "Proteins": "4,82 г",
        "Fats": "0,44 г",
        "Urglevodi": "81,03 г"
    },
    {
        "Title": "Аурикулярия уховидная, сырая",
        "Calories": "25 кКал",
        "Proteins": "0,48 г",
        "Fats": "0,04 г",
        "Urglevodi": "6,75 г"
    },
    {
        "Title": "Базелла белая, приготовленная",
        "Calories": "23 кКал",
        "Proteins": "2,98 г",
        "Fats": "0,78 г",
        "Urglevodi": "0,61 г"
    },
    {
        "Title": "Баклажан",
        "Calories": "24 кКал",
        "Proteins": "1,2 г",
        "Fats": "0,1 г",
        "Urglevodi": "4,5 г"
    },
    {
        "Title": "Баклажан, вареный, без соли",
        "Calories": "35 кКал",
        "Proteins": "0,83 г",
        "Fats": "0,23 г",
        "Urglevodi": "6,23 г"
    },
    {
        "Title": "Баклажан, вареный, с солью",
        "Calories": "33 кКал",
        "Proteins": "0,83 г",
        "Fats": "0,23 г",
        "Urglevodi": "5,64 г"
    },
    {
        "Title": "Баклажан, сырой",
        "Calories": "25 кКал",
        "Proteins": "0,98 г",
        "Fats": "0,18 г",
        "Urglevodi": "2,88 г"
    },
    {
        "Title": "Баклажаны маринованные",
        "Calories": "49 кКал",
        "Proteins": "0,9 г",
        "Fats": "0,7 г",
        "Urglevodi": "7,27 г"
    },
    {
        "Title": "Баклажаны фаршированные овощами по 1-266",
        "Calories": "83 кКал",
        "Proteins": "2,9 г",
        "Fats": "4,5 г",
        "Urglevodi": "7,4 г"
    },
    {
        "Title": "Бамбук, побеги вареные, с солью",
        "Calories": "11 кКал",
        "Proteins": "1,53 г",
        "Fats": "0,22 г",
        "Urglevodi": "0,52 г"
    },
    {
        "Title": "Бамбук, побеги, вареные, без соли",
        "Calories": "12 кКал",
        "Proteins": "1,53 г",
        "Fats": "0,22 г",
        "Urglevodi": "0,92 г"
    },
    {
        "Title": "Бамбук, побеги, консервированные, сухой продукт без маринада",
        "Calories": "19 кКал",
        "Proteins": "1,72 г",
        "Fats": "0,4 г",
        "Urglevodi": "1,82 г"
    },
    {
        "Title": "Бамбук, побеги, сырые",
        "Calories": "27 кКал",
        "Proteins": "2,6 г",
        "Fats": "0,3 г",
        "Urglevodi": "3 г"
    },
    {
        "Title": "Батат, картофель сладкий",
        "Calories": "60 кКал",
        "Proteins": "2 г",
        "Fats": "0,05 г",
        "Urglevodi": "13,3 г"
    },
    {
        "Title": "Батат, картофель сладкий",
        "Calories": "86 кКал",
        "Proteins": "1,57 г",
        "Fats": "0,05 г",
        "Urglevodi": "17,12 г"
    },
    {
        "Title": "Батат, картофель сладкий запеченный в кожуре, без соли",
        "Calories": "90 кКал",
        "Proteins": "2,01 г",
        "Fats": "0,15 г",
        "Urglevodi": "17,41 г"
    },
    {
        "Title": "Батат, картофель сладкий, вареный без соли",
        "Calories": "76 кКал",
        "Proteins": "1,37 г",
        "Fats": "0,14 г",
        "Urglevodi": "15,22 г"
    },
    {
        "Title": "Батат, картофель сладкий, вареный с солью",
        "Calories": "76 кКал",
        "Proteins": "1,37 г",
        "Fats": "0,14 г",
        "Urglevodi": "15,22 г"
    },
    {
        "Title": "Батат, картофель сладкий, замороженный, запеченный без соли",
        "Calories": "100 кКал",
        "Proteins": "1,71 г",
        "Fats": "0,12 г",
        "Urglevodi": "21,6 г"
    },
    {
        "Title": "Батат, картофель сладкий, замороженный, запеченный с солью",
        "Calories": "100 кКал",
        "Proteins": "1,71 г",
        "Fats": "0,12 г",
        "Urglevodi": "21,6 г"
    },
    {
        "Title": "Батат, картофель сладкий, замороженный, неприготовленный",
        "Calories": "96 кКал",
        "Proteins": "1,71 г",
        "Fats": "0,18 г",
        "Urglevodi": "20,52 г"
    },
    {
        "Title": "Батат, картофель сладкий, запеченный в кожуре, с солью",
        "Calories": "90 кКал",
        "Proteins": "2,01 г",
        "Fats": "0,15 г",
        "Urglevodi": "17,41 г"
    },
    {
        "Title": "Батат, картофель сладкий, засахаренный, домашнего приготовления",
        "Calories": "164 кКал",
        "Proteins": "0,89 г",
        "Fats": "3,54 г",
        "Urglevodi": "30,02 г"
    },
    {
        "Title": "Батат, картофель сладкий, консервированный и вакуумной упаковке",
        "Calories": "91 кКал",
        "Proteins": "1,65 г",
        "Fats": "0,2 г",
        "Urglevodi": "19,32 г"
    },
    {
        "Title": "Батат, картофель сладкий, консервированный с сиропом",
        "Calories": "89 кКал",
        "Proteins": "0,98 г",
        "Fats": "0,2 г",
        "Urglevodi": "18,43 г"
    },
    {
        "Title": "Батат, картофель сладкий, консервированный с сиропом, сухой продукт без маринада",
        "Calories": "108 кКал",
        "Proteins": "1,28 г",
        "Fats": "0,32 г",
        "Urglevodi": "22,36 г"
    },
    {
        "Title": "Батат, картофель сладкий, листья, приготовленные на пару, без соли",
        "Calories": "35 кКал",
        "Proteins": "2,18 г",
        "Fats": "0,34 г",
        "Urglevodi": "5,48 г"
    },
    {
        "Title": "Батат, картофель сладкий, листья, приготовленные на пару, с солью",
        "Calories": "35 кКал",
        "Proteins": "2,18 г",
        "Fats": "0,34 г",
        "Urglevodi": "5,48 г"
    },
    {
        "Title": "Батат, картофель сладкий, листья, сырые",
        "Calories": "42 кКал",
        "Proteins": "2,49 г",
        "Fats": "0,51 г",
        "Urglevodi": "3,52 г"
    },
    {
        "Title": "Батат, картофель сладкий, пюре, консервированный",
        "Calories": "101 кКал",
        "Proteins": "1,98 г",
        "Fats": "0,2 г",
        "Urglevodi": "21,49 г"
    },
    {
        "Title": "Белокопытник , вареный, без соли",
        "Calories": "8 кКал",
        "Proteins": "0,23 г",
        "Fats": "0,02 г",
        "Urglevodi": "2,16 г"
    },
    {
        "Title": "Белокопытник японский, сырой",
        "Calories": "14 кКал",
        "Proteins": "0,39 г",
        "Fats": "0,04 г",
        "Urglevodi": "3,61 г"
    },
    {
        "Title": "Белокопытник, вареный, с солью",
        "Calories": "8 кКал",
        "Proteins": "0,23 г",
        "Fats": "0,02 г",
        "Urglevodi": "2,16 г"
    },
    {
        "Title": "Белокопытник, консервированный",
        "Calories": "3 кКал",
        "Proteins": "0,11 г",
        "Fats": "0,13 г",
        "Urglevodi": "0,38 г"
    },
    {
        "Title": "Бок-чой (пак-чой, китайская капуста)",
        "Calories": "13 кКал",
        "Proteins": "1,5 г",
        "Fats": "0,2 г",
        "Urglevodi": "1,18 г"
    },
    {
        "Title": "Бок-чой (пак-чой, китайская капуста) вареная, без соли",
        "Calories": "12 кКал",
        "Proteins": "1,56 г",
        "Fats": "0,16 г",
        "Urglevodi": "0,78 г"
    },
    {
        "Title": "Бок-чой (пак-чой, китайская капуста) вареная, с солью",
        "Calories": "12 кКал",
        "Proteins": "1,56 г",
        "Fats": "0,16 г",
        "Urglevodi": "0,78 г"
    },
    {
        "Title": "Брокколи",
        "Calories": "34 кКал",
        "Proteins": "2,82 г",
        "Fats": "0,37 г",
        "Urglevodi": "4,04 г"
    },
    {
        "Title": "Брокколи китайская, приготовленная",
        "Calories": "22 кКал",
        "Proteins": "1,14 г",
        "Fats": "0,72 г",
        "Urglevodi": "1,31 г"
    },
    {
        "Title": "Брокколи, вареная, без соли",
        "Calories": "35 кКал",
        "Proteins": "2,38 г",
        "Fats": "0,41 г",
        "Urglevodi": "3,88 г"
    },
    {
        "Title": "Брокколи, вареная, с солью",
        "Calories": "35 кКал",
        "Proteins": "2,38 г",
        "Fats": "0,41 г",
        "Urglevodi": "3,88 г"
    },
    {
        "Title": "Брокколи, ветви, замороженная, вареная, с солью",
        "Calories": "28 кКал",
        "Proteins": "3,1 г",
        "Fats": "0,11 г",
        "Urglevodi": "2,35 г"
    },
    {
        "Title": "Брокколи, замороженная, вареная с солью",
        "Calories": "28 кКал",
        "Proteins": "3,1 г",
        "Fats": "0,12 г",
        "Urglevodi": "2,35 г"
    },
    {
        "Title": "Брокколи, замороженная, вареная, без соли",
        "Calories": "28 кКал",
        "Proteins": "3,1 г",
        "Fats": "0,12 г",
        "Urglevodi": "2,35 г"
    },
    {
        "Title": "Брокколи, замороженная, неприготовленная",
        "Calories": "26 кКал",
        "Proteins": "2,81 г",
        "Fats": "0,29 г",
        "Urglevodi": "1,78 г"
    },
    {
        "Title": "Брокколи, листья, сырая",
        "Calories": "28 кКал",
        "Proteins": "2,98 г",
        "Fats": "0,35 г",
        "Urglevodi": "2,76 г"
    },
    {
        "Title": "Брокколи, побеги, замороженные, вареные, без соли",
        "Calories": "28 кКал",
        "Proteins": "3,1 г",
        "Fats": "0,11 г",
        "Urglevodi": "2,36 г"
    },
    {
        "Title": "Брокколи, побеги, замороженные, неприготовленные",
        "Calories": "29 кКал",
        "Proteins": "3,06 г",
        "Fats": "0,34 г",
        "Urglevodi": "2,35 г"
    },
    {
        "Title": "Брокколи, стебель, сырая",
        "Calories": "28 кКал",
        "Proteins": "2,98 г",
        "Fats": "0,35 г",
        "Urglevodi": "5,24 г"
    },
    {
        "Title": "Брокколи, цветы, сырая",
        "Calories": "28 кКал",
        "Proteins": "2,98 г",
        "Fats": "0,35 г",
        "Urglevodi": "2,76 г"
    },
    {
        "Title": "Брюква",
        "Calories": "37 кКал",
        "Proteins": "1,2 г",
        "Fats": "0,1 г",
        "Urglevodi": "7,7 г"
    },
    {
        "Title": "Брюква припущенная по 1-214",
        "Calories": "54 кКал",
        "Proteins": "1,3 г",
        "Fats": "1,6 г",
        "Urglevodi": "8,4 г"
    },
    {
        "Title": "Брюква, вареная, без соли",
        "Calories": "30 кКал",
        "Proteins": "0,93 г",
        "Fats": "0,18 г",
        "Urglevodi": "5,04 г"
    },
    {
        "Title": "Брюква, вареная, с солью",
        "Calories": "30 кКал",
        "Proteins": "0,93 г",
        "Fats": "0,18 г",
        "Urglevodi": "5,04 г"
    },
    {
        "Title": "Брюква, сырая",
        "Calories": "37 кКал",
        "Proteins": "1,08 г",
        "Fats": "0,16 г",
        "Urglevodi": "6,32 г"
    },
    {
        "Title": "Брюссельская капуста",
        "Calories": "35 кКал",
        "Proteins": "4,8 г",
        "Fats": "0,3 г",
        "Urglevodi": "3,1 г"
    },
    {
        "Title": "Брюссельская капуста, вареная, без соли",
        "Calories": "36 кКал",
        "Proteins": "2,55 г",
        "Fats": "0,5 г",
        "Urglevodi": "4,5 г"
    },
    {
        "Title": "Брюссельская капуста, вареная, с солью",
        "Calories": "36 кКал",
        "Proteins": "2,55 г",
        "Fats": "0,5 г",
        "Urglevodi": "4,5 г"
    },
    {
        "Title": "Брюссельская капуста, замороженная, вареная, без соли",
        "Calories": "42 кКал",
        "Proteins": "3,64 г",
        "Fats": "0,39 г",
        "Urglevodi": "4,22 г"
    },
    {
        "Title": "Брюссельская капуста, замороженная, вареная, с солью",
        "Calories": "42 кКал",
        "Proteins": "3,64 г",
        "Fats": "0,39 г",
        "Urglevodi": "4,22 г"
    },
    {
        "Title": "Брюссельская капуста, замороженная, неприготовленная",
        "Calories": "41 кКал",
        "Proteins": "3,78 г",
        "Fats": "0,41 г",
        "Urglevodi": "4,06 г"
    },
    {
        "Title": "Брюссельская капуста, сырая",
        "Calories": "43 кКал",
        "Proteins": "3,38 г",
        "Fats": "0,3 г",
        "Urglevodi": "5,15 г"
