Продукт,Калорийность,Белки,Жиры,Углеводы
        "Fats": "0 г",
        "Urglevodi": "4,5 г"
    },
    {
        "Title": "Газированный напиток, апельсиновый",
        "Calories": "48 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "12,3 г"
    },
    {
        "Title": "Газированный напиток, виноградная сода",
        "Calories": "43 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "11,2 г"
    },
    {
        "Title": "Газированный напиток, Имбирный эль",
        "Calories": "34 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "8,76 г"
    },
    {
        "Title": "Газированный напиток, кола, без кофеина",
        "Calories": "41 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "10,58 г"
    },
    {
        "Title": "Газированный напиток, кола, с высоким содерж. кофеина",
        "Calories": "42 кКал",
        "Proteins": "0 г",
        "Fats": "0,25 г",
        "Urglevodi": "10,36 г"
    },
    {
        "Title": "Газированный напиток, кола, с кофеином",
        "Calories": "37 кКал",
        "Proteins": "0,07 г",
        "Fats": "0,02 г",
        "Urglevodi": "9,56 г"
    },
    {
        "Title": "Газированный напиток, Корневое пиво, Саспарилла",
        "Calories": "41 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "10,6 г"
    },
    {
        "Title": "Газированный напиток, крем-сода",
        "Calories": "51 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "13,3 г"
    },
    {
        "Title": "Газированный напиток, лимон-лайм сода, с кофеином",
        "Calories": "41 кКал",
        "Proteins": "0,09 г",
        "Fats": "0 г",
        "Urglevodi": "10,42 г"
    },
    {
        "Title": "Газированный напиток, низкокалорийный, исключая кола или пеппер, без кофеина",
        "Calories": "0 кКал",
        "Proteins": "0,1 г",
        "Fats": "0 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Газированный напиток, низкокалорийный, исключая кола или пеппер, с добавками: аспартам, с кофеином",
        "Calories": "0 кКал",
        "Proteins": "0,1 г",
        "Fats": "0 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Газированный напиток, низкокалорийный, исключая кола или пеппер, с натриевым сахарином, без кофеина",
        "Calories": "0 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "0,1 г"
    },
    {
        "Title": "Газированный напиток, низкокалорийный, кола или пеппер, с добавками: аспартам, без кофеина",
        "Calories": "1 кКал",
        "Proteins": "0,12 г",
        "Fats": "0 г",
        "Urglevodi": "0,12 г"
    },
    {
        "Title": "Газированный напиток, низкокалорийный, кола или пеппер, с добавками: аспартам, с кофеином",
        "Calories": "2 кКал",
        "Proteins": "0,11 г",
        "Fats": "0,03 г",
        "Urglevodi": "0,29 г"
    },
    {
        "Title": "Газированный напиток, низкокалорийный, кола или пеппер, с натриевым сахарином, с кофеином",
        "Calories": "0 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "0,1 г"
    },
    {
        "Title": "Газированный напиток, пеппер, с кофеином",
        "Calories": "41 кКал",
        "Proteins": "0 г",
        "Fats": "0,1 г",
        "Urglevodi": "10,4 г"
    },
    {
        "Title": "Газированный напиток, с уменьшенным содерж. сахара, кола, с кофеином и подсластителями",
        "Calories": "20 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "5,16 г"
    },
    {
        "Title": "Газированный напиток, сода со вкусом шоколада",
        "Calories": "42 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "10,7 г"
    },
    {
        "Title": "Газированный напиток, содовая вода",
        "Calories": "0 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Газированный напиток, СПРАЙТ, с лимонно-лаймовым вкусом, без кофеина",
        "Calories": "40 кКал",
        "Proteins": "0,05 г",
        "Fats": "0,02 г",
        "Urglevodi": "10,14 г"
    },
    {
        "Title": "Газированный напиток, тоник",
        "Calories": "34 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "8,8 г"
    },
    {
        "Title": "Ессентуки №4",
        "Calories": "0 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Заменитель кофе, напиток из злаков, порошок",
        "Calories": "360 кКал",
        "Proteins": "6,01 г",
        "Fats": "2,52 г",
        "Urglevodi": "55,12 г"
    },
    {
        "Title": "Заменитель кофе, напиток из злаков, порошок, приготовленный на воде",
        "Calories": "6 кКал",
        "Proteins": "0,1 г",
        "Fats": "0,04 г",
        "Urglevodi": "0,9 г"
    },
    {
        "Title": "Заменитель кофе, напиток из злаков, порошок, приготовленный на цельном молоке",
        "Calories": "65 кКал",
        "Proteins": "3,3 г",
        "Fats": "3,3 г",
        "Urglevodi": "5,5 г"
    },
    {
        "Title": "Какао смесь, без добавления сахара, порошок",
        "Calories": "377 кКал",
        "Proteins": "15,49 г",
        "Fats": "3 г",
        "Urglevodi": "64,43 г"
    },
    {
        "Title": "Какао смесь, НЕСТЛЕ, Hot Cocoa Mix Rich Chocolate с Маршмэллоу",
        "Calories": "400 кКал",
        "Proteins": "2,8 г",
        "Fats": "15 г",
        "Urglevodi": "71,3 г"
    },
    {
        "Title": "Какао смесь, НЕСТЛЕ, Rich Chocolate Hot Cocoa Mix",
        "Calories": "400 кКал",
        "Proteins": "3 г",
        "Fats": "15 г",
        "Urglevodi": "71 г"
    },
    {
        "Title": "Какао смесь, порошок",
        "Calories": "398 кКал",
        "Proteins": "6,67 г",
        "Fats": "4 г",
        "Urglevodi": "80,03 г"
    },
    {
        "Title": "Какао смесь, порошок, приготовленный на воде",
        "Calories": "55 кКал",
        "Proteins": "0,92 г",
        "Fats": "0,55 г",
        "Urglevodi": "11,04 г"
    },
    {
        "Title": "Какао смесь, с аспартамом, низкокалорийный, порошок, с доб кальция фосфора, без доб натрия или витамина A",
        "Calories": "359 кКал",
        "Proteins": "25,1 г",
        "Fats": "3 г",
        "Urglevodi": "56,9 г"
    },
    {
        "Title": "Какао смесь, с аспартамом, порошок, приготовленный на воде",
        "Calories": "29 кКал",
        "Proteins": "1,21 г",
        "Fats": "0,23 г",
        "Urglevodi": "5,01 г"
    },
    {
        "Title": "Квас хлебный",
        "Calories": "27 кКал",
        "Proteins": "0,2 г",
        "Fats": "0 г",
        "Urglevodi": "5,2 г"
    },
    {
        "Title": "Кисель из вишневого сока по 2-132",
        "Calories": "78 кКал",
        "Proteins": "0,2 г",
        "Fats": "0 г",
        "Urglevodi": "18,9 г"
    },
    {
        "Title": "Кисель из клюквы по 2-126",
        "Calories": "53 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "13 г"
    },
    {
        "Title": "Кисель из кураги по 2-130",
        "Calories": "54 кКал",
        "Proteins": "0,4 г",
        "Fats": "0 г",
        "Urglevodi": "12,9 г"
    },
    {
        "Title": "Кисель из сливового варенья по 2-134",
        "Calories": "63 кКал",
        "Proteins": "0,1 г",
        "Fats": "0 г",
        "Urglevodi": "15,5 г"
    },
    {
        "Title": "Кисель из сушеных яблок по 2-130",
        "Calories": "66 кКал",
        "Proteins": "0,1 г",
        "Fats": "0 г",
        "Urglevodi": "16,3 г"
    },
    {
        "Title": "Кисель из яблок по 2-128",
        "Calories": "97 кКал",
        "Proteins": "0,1 г",
        "Fats": "0,1 г",
        "Urglevodi": "23,7 г"
    },
    {
        "Title": "Клюквенно-абрикосовый сок-напиток, бутилированный",
        "Calories": "64 кКал",
        "Proteins": "0,2 г",
        "Fats": "0 г",
        "Urglevodi": "16,1 г"
    },
    {
        "Title": "Клюквенно-виноградный сок-напиток, бутилированный",
        "Calories": "56 кКал",
        "Proteins": "0,2 г",
        "Fats": "0,1 г",
        "Urglevodi": "13,9 г"
    },
    {
        "Title": "Клюквенно-яблочный сок-напиток, бутилированный",
        "Calories": "63 кКал",
        "Proteins": "0 г",
        "Fats": "0,11 г",
        "Urglevodi": "15,85 г"
    },
    {
        "Title": "Клюквенно-яблочный сок-напиток, низкокалорийный, с доб. витамина C",
        "Calories": "19 кКал",
        "Proteins": "0,1 г",
        "Fats": "0 г",
        "Urglevodi": "4,6 г"
    },
    {
        "Title": "Клюквенный сок-коктейль, бутилированный",
        "Calories": "54 кКал",
        "Proteins": "0 г",
        "Fats": "0,1 г",
        "Urglevodi": "13,52 г"
    },
    {
        "Title": "Клюквенный сок-коктейль, бутилированный, низкокалорийный, с кальцием, сахарином и кукурузным подсластителем",
        "Calories": "19 кКал",
        "Proteins": "0,02 г",
        "Fats": "0,01 г",
        "Urglevodi": "4,6 г"
    },
    {
        "Title": "Клюквенный сок-коктейль, замороженный концентрат",
        "Calories": "201 кКал",
        "Proteins": "0,05 г",
        "Fats": "0 г",
        "Urglevodi": "51,25 г"
    },
    {
        "Title": "Клюквенный сок-коктейль, замороженный концентрат, приготовленный на воде",
        "Calories": "47 кКал",
        "Proteins": "0,01 г",
        "Fats": "0 г",
        "Urglevodi": "11,81 г"
    },
    {
        "Title": "Коктейль микс, без доб сахара, концентрированный, замороженный",
        "Calories": "287 кКал",
        "Proteins": "0,08 г",
        "Fats": "0,01 г",
        "Urglevodi": "71,6 г"
    },
    {
        "Title": "Коктейль, виски сауэр, микс, бутилированный",
        "Calories": "87 кКал",
        "Proteins": "0,1 г",
        "Fats": "0,1 г",
        "Urglevodi": "21,4 г"
    },
    {
        "Title": "Коктейль, виски сауэр, микс, порошок",
        "Calories": "383 кКал",
        "Proteins": "0,6 г",
        "Fats": "0,1 г",
        "Urglevodi": "97,3 г"
    },
    {
        "Title": "Коктейль, виски сауэр, микс,, бутилированный, с доб. калия и натрия",
        "Calories": "84 кКал",
        "Proteins": "0,1 г",
        "Fats": "0,1 г",
        "Urglevodi": "21,4 г"
    },
    {
        "Title": "Компот вишневый по 2-120",
        "Calories": "57 кКал",
        "Proteins": "0,2 г",
        "Fats": "0,1 г",
        "Urglevodi": "13,8 г"
    },
    {
        "Title": "Компот грушевый по 2-118",
        "Calories": "55 кКал",
        "Proteins": "0,1 г",
        "Fats": "0,1 г",
        "Urglevodi": "13,4 г"
    },
    {
        "Title": "Компот из абрикосов по 2-122",
        "Calories": "56 кКал",
        "Proteins": "0,2 г",
        "Fats": "0 г",
        "Urglevodi": "13,6 г"
    },
    {
        "Title": "Компот из айвы по 2-118",
        "Calories": "56 кКал",
        "Proteins": "0,1 г",
        "Fats": "0,1 г",
        "Urglevodi": "13,7 г"
    },
    {
        "Title": "Компот из крыжовника и черной смородины по 2-124",
        "Calories": "58 кКал",
        "Proteins": "0,3 г",
        "Fats": "0,1 г",
        "Urglevodi": "13,9 г"
    },
    {
        "Title": "Компот персиковый по 2-122",
        "Calories": "88 кКал",
        "Proteins": "0,2 г",
        "Fats": "0 г",
        "Urglevodi": "21,8 г"
    },
    {
        "Title": "Компот черешневый по 2-120",
        "Calories": "58 кКал",
        "Proteins": "0,2 г",
        "Fats": "0,1 г",
        "Urglevodi": "14 г"
    },
    {
        "Title": "Компот яблочный по 2-118",
        "Calories": "55 кКал",
        "Proteins": "0,1 г",
        "Fats": "0,1 г",
        "Urglevodi": "13,6 г"
    },
    {
        "Title": "Кофе жареный в зернах",
        "Calories": "331 кКал",
        "Proteins": "13,9 г",
        "Fats": "14,4 г",
        "Urglevodi": "29,5 г"
    },
    {
        "Title": "Кофе и какао (мокка) порошок, с забеливателем и и низкокалорийным подсластителем, без кофеина",
        "Calories": "440 кКал",
        "Proteins": "9 г",
        "Fats": "13,21 г",
        "Urglevodi": "66,6 г"
    },
    {
        "Title": "Кофе молотый, сваренный на водопроводной воде",
        "Calories": "1 кКал",
        "Proteins": "0,12 г",
        "Fats": "0,02 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Кофе молотый, сваренный на водопроводной воде, без кофеина",
        "Calories": "0 кКал",
        "Proteins": "0,1 г",
        "Fats": "0 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Кофе на молоке",
        "Calories": "58 кКал",
        "Proteins": "0,7 г",
        "Fats": "1 г",
        "Urglevodi": "11,2 г"
    },
    {
        "Title": "Кофе на сгущёном молоке",
        "Calories": "55 кКал",
        "Proteins": "0,7 г",
        "Fats": "0,9 г",
        "Urglevodi": "10,9 г"
    },
    {
        "Title": "Кофе натуральный, молотый",
        "Calories": "200,6 кКал",
        "Proteins": "13,9 г",
        "Fats": "14,4 г",
        "Urglevodi": "4,1 г"
    },
    {
        "Title": "Кофе растворимый с цикорием, приготовленный на воде",
        "Calories": "3 кКал",
        "Proteins": "0,09 г",
        "Fats": "0 г",
        "Urglevodi": "0,75 г"
    },
    {
        "Title": "Кофе растворимый, без кофеина, порошок",
        "Calories": "351 кКал",
        "Proteins": "11,6 г",
        "Fats": "0,2 г",
        "Urglevodi": "76 г"
    },
    {
        "Title": "Кофе растворимый, без кофеина, приготовленный на воде",
        "Calories": "2 кКал",
        "Proteins": "0,12 г",
        "Fats": "0 г",
        "Urglevodi": "0,43 г"
    },
    {
        "Title": "Кофе растворимый, обычный, порошок, с половинным содерж. кофеина",
        "Calories": "352 кКал",
        "Proteins": "14,42 г",
        "Fats": "0,5 г",
        "Urglevodi": "73,18 г"
    },
    {
        "Title": "Кофе растворимый, порошок",
        "Calories": "353 кКал",
        "Proteins": "12,2 г",
        "Fats": "0,5 г",
        "Urglevodi": "75,4 г"
    },
    {
        "Title": "Кофе растворимый, приготовленный на воде",
        "Calories": "2 кКал",
        "Proteins": "0,1 г",
        "Fats": "0 г",
        "Urglevodi": "0,34 г"
    },
    {
        "Title": "Кофе растворимый, с сахаром, с ароматом мокка, порошок",
        "Calories": "460 кКал",
        "Proteins": "5,29 г",
        "Fats": "15,87 г",
        "Urglevodi": "72,14 г"
    },
    {
        "Title": "Кофе растворимый, с цикорием, порошок",
        "Calories": "355 кКал",
        "Proteins": "9,3 г",
        "Fats": "0,2 г",
        "Urglevodi": "78,4 г"
    },
    {
        "Title": "Кофе растворимый, сухой",
        "Calories": "118,7 кКал",
        "Proteins": "15 г",
        "Fats": "3,6 г",
        "Urglevodi": "7 г"
    },
    {
        "Title": "Кофе чёрный без сахара",
        "Calories": "7 кКал",
        "Proteins": "0,2 г",
        "Fats": "0,5 г",
        "Urglevodi": "0,2 г"
    },
    {
        "Title": "Кофе эспрессо, приготовленный в ресторане",
        "Calories": "9 кКал",
        "Proteins": "0,12 г",
        "Fats": "0,18 г",
        "Urglevodi": "1,67 г"
    },
    {
        "Title": "Кофе эспрессо, приготовленный в ресторане, без кофеина",
        "Calories": "9 кКал",
        "Proteins": "0,1 г",
        "Fats": "0,18 г",
        "Urglevodi": "1,69 г"
    },
    {
        "Title": "Краинская",
        "Calories": "0 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Лимонад, замороженный концентрат, белый",
        "Calories": "196 кКал",
        "Proteins": "0,22 г",
        "Fats": "0,7 г",
        "Urglevodi": "49,59 г"
    },
    {
        "Title": "Лимонад, замороженный концентрат, белый, приготовленный на воде",
        "Calories": "40 кКал",
        "Proteins": "0,07 г",
        "Fats": "0,04 г",
        "Urglevodi": "10,42 г"
    },
    {
        "Title": "Лимонад, замороженный концентрат, розовый",
        "Calories": "192 кКал",
        "Proteins": "0,22 г",
        "Fats": "0,69 г",
        "Urglevodi": "48,56 г"
    },
    {
        "Title": "Лимонад, замороженный концентрат, розовый, приготовленный на воде",
        "Calories": "43 кКал",
        "Proteins": "0,05 г",
        "Fats": "0,15 г",
        "Urglevodi": "10,71 г"
    },
    {
        "Title": "Лимонад, замороженный концетрат, приготовленный на воде",
        "Calories": "52 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "13,79 г"
    },
    {
        "Title": "Лимонад, порошок",
        "Calories": "376 кКал",
        "Proteins": "0 г",
        "Fats": "1,05 г",
        "Urglevodi": "97,17 г"
    },
    {
        "Title": "Лимонад, порошок, приготовленный на воде",
        "Calories": "14 кКал",
        "Proteins": "0 г",
        "Fats": "0,04 г",
        "Urglevodi": "3,59 г"
    },
    {
        "Title": "Миргородская",
        "Calories": "0 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Молочный коктейль, шоколадный, малокалорийный, с аспартамом (E951), порошок",
        "Calories": "329 кКал",
        "Proteins": "25 г",
        "Fats": "2,6 г",
        "Urglevodi": "42 г"
    },
    {
        "Title": "Молочный коктейль, шоколадный, малокалорийный, с аспартамом (E951), порошок, приготовленный на воде со льдом",
        "Calories": "29 кКал",
        "Proteins": "2,19 г",
        "Fats": "0,23 г",
        "Urglevodi": "3,71 г"
    },
    {
        "Title": "Молочный напиток, готовый к употреблению, ароматизированный и подслащенный, с доб. кальция, витаминов A и D, с пониж. содерж. жира, 1.83%",
        "Calories": "77 кКал",
        "Proteins": "3,05 г",
        "Fats": "1,83 г",
        "Urglevodi": "11,68 г"
    },
    {
        "Title": "Морковный сок",
        "Calories": "56 кКал",
        "Proteins": "1,1 г",
        "Fats": "0,1 г",
        "Urglevodi": "12,6 г"
    },
    {
        "Title": "Напитки газированные на плодово-ягодных настоях",
        "Calories": "46 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "9,5 г"
    },
    {
        "Title": "Напитки газированные на цитрусовых настоях",
        "Calories": "33 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "7,5 г"
    },
    {
        "Title": "Напитки газированные на эссенциях («Кока-кола», «Пепси-кола»)",
        "Calories": "38 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "8,7 г"
    },
    {
        "Title": "Напиток апельсиновый по 2-160",
        "Calories": "53 кКал",
        "Proteins": "0,1 г",
        "Fats": "0 г",
        "Urglevodi": "13 г"
    },
    {
        "Title": "Напиток к завтраку, Апельсиновый, готовый к употреблению, с доб нутриентами",
        "Calories": "53 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "13,1 г"
    },
    {
        "Title": "Напиток клюквенный по 2-160",
        "Calories": "51 кКал",
        "Proteins": "0,1 г",
        "Fats": "0 г",
        "Urglevodi": "12,4 г"
    },
    {
        "Title": "Напиток микс, QUAKER OATS, GATORADE, со вкусом апельсина, порошок",
        "Calories": "388 кКал",
        "Proteins": "0 г",
        "Fats": "1,23 г",
        "Urglevodi": "94,11 г"
    },
    {
        "Title": "Напиток яблочный по 2-160",
        "Calories": "54 кКал",
        "Proteins": "0,1 г",
        "Fats": "0,1 г",
        "Urglevodi": "13,2 г"
    },
    {
        "Title": "Напиток-микс, с клубничным вкусом, порошок",
        "Calories": "389 кКал",
        "Proteins": "0,1 г",
        "Fats": "0,2 г",
        "Urglevodi": "99,1 г"
    },
    {
        "Title": "Напиток-микс, с клубничным вкусом, порошок, приготовленный на цельном молоке",
        "Calories": "88 кКал",
        "Proteins": "3 г",
        "Fats": "3,1 г",
        "Urglevodi": "12,3 г"
    },
    {
        "Title": "Напиток-сок,  смесь овощей и фруктов, с уменьш. кол. калорий, с низкокалорийным подсластителем, и доб. витамина C",
        "Calories": "4 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "1,1 г"
    },
    {
        "Title": "Напиток-сок, смесь овощей и фруктов, с доб. нутриентов",
        "Calories": "29 кКал",
        "Proteins": "0,04 г",
        "Fats": "0,01 г",
        "Urglevodi": "7,47 г"
    },
    {
        "Title": "Напиток-шейк, фаст фуд, ванильный",
        "Calories": "148 кКал",
        "Proteins": "3,37 г",
        "Fats": "6,52 г",
        "Urglevodi": "18,69 г"
    },
    {
        "Title": "Напиток-шейк, фаст фуд, клубничный",
        "Calories": "113 кКал",
        "Proteins": "3,4 г",
        "Fats": "2,8 г",
        "Urglevodi": "18,5 г"
    },
    {
        "Title": "Напиток, из плодов шиповника по 2-162",
        "Calories": "50 кКал",
        "Proteins": "0,2 г",
        "Fats": "0,1 г",
        "Urglevodi": "11,9 г"
    },
    {
        "Title": "Напиток, Коктейль персиковый по 2-164",
        "Calories": "98 кКал",
        "Proteins": "1,7 г",
        "Fats": "1,9 г",
        "Urglevodi": "18,5 г"
    },
    {
        "Title": "Напиток, рисовый, неподслащенный, с доб. кальция, витаминов A и D",
        "Calories": "47 кКал",
        "Proteins": "0,28 г",
        "Fats": "0,97 г",
        "Urglevodi": "8,87 г"
    },
    {
        "Title": "Напиток, с ароматом апельсина, на завтрак, низкокалорийный, порошок",
        "Calories": "217 кКал",
        "Proteins": "3,6 г",
        "Fats": "0 г",
        "Urglevodi": "82,1 г"
    },
    {
        "Title": "Напиток, с ароматом апельсина, на завтрак, порошок",
        "Calories": "386 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "98,54 г"
    },
    {
        "Title": "Напиток, с ароматом апельсина, на завтрак, с мякотью, замороженный концентрат",
        "Calories": "172 кКал",
        "Proteins": "0,1 г",
        "Fats": "0,5 г",
        "Urglevodi": "42,7 г"
    },
    {
        "Title": "Напиток, с ароматом апельсина, на завтрак, с мякотью, замороженный концентрат, приготовленный на воде",
        "Calories": "49 кКал",
        "Proteins": "0,03 г",
        "Fats": "0,14 г",
        "Urglevodi": "12,21 г"
    },
    {
        "Title": "Напиток, с ароматом апельсина, на завтрак, с соком и мякотью, замороженный концентрат",
        "Calories": "153 кКал",
        "Proteins": "0,4 г",
        "Fats": "0 г",
        "Urglevodi": "38,9 г"
    },
    {
        "Title": "Напиток, с фруктовым ароматом, сухая смесь, низкокалорийный, с заменителем сахара аспартам (E951)",
        "Calories": "218 кКал",
        "Proteins": "0,45 г",
        "Fats": "0,04 г",
        "Urglevodi": "87,28 г"
    },
    {
        "Title": "Напиток, с шоколадным вкусом, на основе молока и сыворотки",
        "Calories": "49 кКал",
        "Proteins": "0,64 г",
        "Fats": "0,4 г",
        "Urglevodi": "10,08 г"
    },
    {
        "Title": "Напиток, со апельсиновым вкусом, к завтраку, порошок, приготовленный на воде",
        "Calories": "49 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "12,55 г"
    },
    {
        "Title": "Напиток, со вкусом лимонада, порошок",
        "Calories": "380 кКал",
        "Proteins": "0 г",
        "Fats": "1,01 г",
        "Urglevodi": "97,9 г"
    },
    {
        "Title": "Напиток, со вкусом лимонада, порошок, приготовленный на воде",
        "Calories": "27 кКал",
        "Proteins": "0 г",
        "Fats": "0,07 г",
        "Urglevodi": "6,9 г"
    },
    {
        "Title": "Напиток, со вкусом шоколада, порошок, приготовленный на цельном молоке",
        "Calories": "85 кКал",
        "Proteins": "3,23 г",
        "Fats": "3,24 г",
        "Urglevodi": "11,56 г"
    },
    {
        "Title": "Напиток, со вкусом эг-ногг, порошок, приготовленный на цельном молоке",
        "Calories": "95 кКал",
        "Proteins": "2,93 г",
        "Fats": "3,02 г",
        "Urglevodi": "14,2 г"
    },
    {
        "Title": "Напиток, фруктовый напиток-сок, с уменьшенным содрежржанием сахара, с доб. витамина E",
        "Calories": "39 кКал",
        "Proteins": "0 г",
        "Fats": "0,07 г",
        "Urglevodi": "10 г"
    },
    {
        "Title": "Напиток, Хорчата (орчата), как подают в ресторанах",
        "Calories": "54 кКал",
        "Proteins": "0,48 г",
        "Fats": "0,71 г",
        "Urglevodi": "11,52 г"
    },
    {
        "Title": "Напиток, Яблочно-абрикосовый, консервы",
        "Calories": "58 кКал",
        "Proteins": "0,2 г",
        "Fats": "0 г",
        "Urglevodi": "14 г"
    },
    {
        "Title": "Нарзан",
        "Calories": "0 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Полюстрово",
        "Calories": "0 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свекольный сок",
        "Calories": "61 кКал",
        "Proteins": "1 г",
        "Fats": "0 г",
        "Urglevodi": "14,1 г"
    },
    {
        "Title": "Сироп из шиповника",
        "Calories": "285 кКал",
        "Proteins": "0,2 г",
        "Fats": "0 г",
        "Urglevodi": "70,5 г"
    },
    {
        "Title": "Славяновская",
        "Calories": "0 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Смесь солодовых напитков, натуральных, порошок",
        "Calories": "428 кКал",
        "Proteins": "14,29 г",
        "Fats": "9,52 г",
        "Urglevodi": "71,11 г"
    },
    {
        "Title": "Смесь солодовых напитков, натуральных, порошок, приготовленный с цельным молоком",
        "Calories": "88 кКал",
        "Proteins": "3,86 г",
        "Fats": "3,62 г",
        "Urglevodi": "10,13 г"
    },
    {
        "Title": "Смесь солодовых напитков, натуральных, с добавками, порошок",
        "Calories": "384 кКал",
        "Proteins": "9,41 г",
        "Fats": "1,33 г",
        "Urglevodi": "83,59 г"
    },
    {
        "Title": "Смесь солодовых напитков, натуральных, с добавками, порошок, приготовленный с цельным молоком",
        "Calories": "86 кКал",
        "Proteins": "3,67 г",
        "Fats": "3,21 г",
        "Urglevodi": "10,67 г"
    },
    {
        "Title": "Смесь солодовых напитков, шоколад, порошок",
        "Calories": "411 кКал",
        "Proteins": "5,1 г",
        "Fats": "4,76 г",
        "Urglevodi": "82,14 г"
    },
    {
        "Title": "Смесь солодовых напитков, шоколад, порошок, приготовленный с цельным молоком",
        "Calories": "85 кКал",
        "Proteins": "3,37 г",
        "Fats": "3,29 г",
        "Urglevodi": "10,7 г"
    },
    {
        "Title": "Смесь солодовых напитков, шоколад, с добавками, порошок",
        "Calories": "389 кКал",
        "Proteins": "4,9 г",
        "Fats": "3,4 г",
        "Urglevodi": "84,6 г"
    },
    {
        "Title": "Смесь солодовых напитков, шоколад, с добавками, порошок, приготовленный с цельным молоком",
        "Calories": "87 кКал",
        "Proteins": "3,29 г",
        "Fats": "3,26 г",
        "Urglevodi": "10,79 г"
    },
    {
        "Title": "Сок абрикосовый",
        "Calories": "55 кКал",
        "Proteins": "0,5 г",
        "Fats": "0 г",
        "Urglevodi": "12,7 г"
    },
    {
        "Title": "Сок ананасовый",
        "Calories": "52 кКал",
        "Proteins": "0,3 г",
        "Fats": "0,1 г",
        "Urglevodi": "11,8 г"
    },
    {
        "Title": "Сок апельсиновый",
        "Calories": "60 кКал",
        "Proteins": "0,7 г",
        "Fats": "0,1 г",
        "Urglevodi": "13,2 г"
    },
    {
        "Title": "Сок виноградный",
        "Calories": "70 кКал",
        "Proteins": "0,3 г",
        "Fats": "0,2 г",
        "Urglevodi": "16,3 г"
    },
    {
        "Title": "Сок вишнёвый",
        "Calories": "51 кКал",
        "Proteins": "0,7 г",
        "Fats": "0,2 г",
        "Urglevodi": "11,4 г"
    },
    {
        "Title": "Сок гранатовый",
        "Calories": "56 кКал",
        "Proteins": "0,3 г",
        "Fats": "0,1 г",
        "Urglevodi": "14,2 г"
    },
    {
        "Title": "Сок грейпфрутовый",
        "Calories": "38 кКал",
        "Proteins": "0,3 г",
        "Fats": "0,1 г",
        "Urglevodi": "7,9 г"
    },
    {
        "Title": "Сок лимонный",
        "Calories": "33 кКал",
        "Proteins": "0,6 г",
        "Fats": "0,24 г",
        "Urglevodi": "3,9 г"
    },
    {
        "Title": "Сок мандариновый",
        "Calories": "45 кКал",
        "Proteins": "0,8 г",
        "Fats": "0,2 г",
        "Urglevodi": "9,8 г"
    },
    {
        "Title": "Сок персиковый",
        "Calories": "68 кКал",
        "Proteins": "0,3 г",
        "Fats": "0 г",
        "Urglevodi": "16,5 г"
    },
    {
        "Title": "Сок сливовый",
        "Calories": "68 кКал",
        "Proteins": "0,3 г",
        "Fats": "0,1 г",
        "Urglevodi": "15,2 г"
    },
    {
        "Title": "Сок томатный",
        "Calories": "18 кКал",
